date,price,ret_1d,vol_7d,vol_30d,vol_90d,month,day_of_week,vol_regime
2018-12-28,3839.26,0.07329964951128502,0.9393104709616495,0.8667276343963063,0.7405713379746562,12,4,high
2018-12-29,3695.32,-0.03821248552710063,0.9402509933422014,0.8741048036964746,0.7430715346195225,12,5,high
2018-12-30,3801.91,0.02843641786578249,0.9801035944877297,0.8574586579888659,0.7463521573279014,12,6,high
2018-12-31,3702.9,-0.02638727559849181,0.9665911845992683,0.8501305043357963,0.7473400560783646,12,0,high
2019-01-01,3797.14,0.02513185534819952,0.8643417205818825,0.8561301615144274,0.7499811773099184,1,1,high
2019-01-02,3858.56,0.016045905094793787,0.8695274692857652,0.8245987061327857,0.7503442332227906,1,2,high
2019-01-03,3766.78,-0.024073531785738185,0.7556444061588687,0.8261729001963458,0.750801048902346,1,3,high
2019-01-04,3792.01,0.0066756964269890735,0.5206696006844779,0.8100321005739239,0.751255075036211,1,4,high
2019-01-05,3770.96,-0.005566610566114471,0.42651854081299534,0.7678162021659134,0.7510162504424099,1,5,high
2019-01-06,3987.6,0.055859935212426354,0.5534915823318355,0.7802617844434524,0.7608069031927363,1,6,high
2019-01-07,3975.45,-0.0030515969204376486,0.49039596160100574,0.7807358899405454,0.7607974490222222,1,0,high
2019-01-08,3955.13,-0.005124478781474369,0.48275898036436665,0.7719405868650152,0.7607889278543766,1,1,high
2019-01-09,3966.65,0.0029084392953749355,0.47509631173904243,0.7610320160715087,0.7532673482850429,1,2,high
2019-01-10,3585.88,-0.10091799860589419,0.8919628618683377,0.8436034376540577,0.7771404602676658,1,3,high
2019-01-11,3601.31,0.004293757005468074,0.8898996380649042,0.8414405653454008,0.7770675841656656,1,4,high
2019-01-12,3583.13,-0.005060948049945182,0.8899695063682427,0.8269027271741579,0.7769303710911158,1,5,high
2019-01-13,3476.81,-0.03012151338560415,0.7189003118044042,0.8297154919729237,0.7653413909930845,1,6,high
2019-01-14,3626.09,0.04203972603983707,0.8447034012247182,0.8406504906880276,0.7716198993210026,1,0,high
2019-01-15,3553.06,-0.02034572872980224,0.8430656780341172,0.8449183379322313,0.7720428531262813,1,1,high
2019-01-16,3591.84,0.01085540198408706,0.8553786090340033,0.7947878492232778,0.7725459278043529,1,2,high
2019-01-17,3616.21,0.006761910046847543,0.44710475879428,0.7823804557568003,0.7728943375020214,1,3,high
2019-01-18,3594.87,-0.005918686880883267,0.4488884371573593,0.7825459420343127,0.7722395956018788,1,4,high
2019-01-19,3665.3,0.01940235819347309,0.4673367947701218,0.6970151795690266,0.7739107043627991,1,5,high
2019-01-20,3539.28,-0.03498687074880035,0.489270728549613,0.6830939595033733,0.7759513923767151,1,6,high
2019-01-21,3526.9,-0.003504018484372307,0.3587344247231046,0.673860024184356,0.7759627918904426,1,0,high
2019-01-22,3570.93,0.012406767923614694,0.3454547862963891,0.6761946537525947,0.7767419644463286,1,1,high
2019-01-23,3552.82,-0.005084411725233669,0.33604300791432495,0.671128763072798,0.7767465000153267,1,2,high
2019-01-24,3569.62,0.004717493206436952,0.33327581152241625,0.6310273194264382,0.7769088719907968,1,3,mid
2019-01-25,3565.29,-0.0012137505677229684,0.33151076753127545,0.6299794979062515,0.7769813272589722,1,4,mid
2019-01-26,3565.25,-1.1219346641478312e-05,0.28449131113060505,0.5976430243624875,0.7770504722631446,1,5,mid
2019-01-27,3550.84,-0.004049982419135288,0.11845818976222089,0.5359118114651641,0.7763817343726701,1,6,mid
2019-01-28,3434.15,-0.033414752855628206,0.27409655822572593,0.5321475087063431,0.7782226167131128,1,0,mid
2019-01-29,3411.04,-0.006752212225881009,0.23764278309138856,0.520474338416696,0.7777539995119471,1,1,mid
2019-01-30,3458.18,0.013725208982230525,0.27975503101058324,0.5171820376495254,0.778439456775982,1,2,mid
2019-01-31,3434.1,-0.006987556505922125,0.2705471731742539,0.5078057382912122,0.7781406094564239,1,3,mid
2019-02-01,3462.07,0.008111793465487807,0.28744866960089754,0.5047364077703228,0.7787329952352753,2,4,mid
2019-02-02,3504.77,0.012258221715457639,0.31100591521657384,0.5021031710419422,0.7783977687990148,2,5,mid
2019-02-03,3458.11,-0.013402700741218382,0.32111220951624214,0.5024179773037064,0.7784605806160717,2,6,mid
2019-02-04,3463.22,0.0014765950846030577,0.20196631947902063,0.5025785260437045,0.7780793757708815,2,0,mid
2019-02-05,3471.59,0.00241391013288215,0.1905209895559886,0.4564747778275031,0.7776305443713883,2,1,low
2019-02-06,3405.37,-0.019259104839806154,0.21916841012469254,0.4592664124817351,0.7778508475909377,2,2,low
2019-02-07,3398.4,-0.0020488648023813502,0.21547369843314104,0.45939464157615434,0.7779058935217886,2,3,low
2019-02-08,3659.04,0.07389608530050837,0.590723611210652,0.5353390253748692,0.794635878919933,2,4,mid
2019-02-09,3665.18,0.001676629439950937,0.5909214941506363,0.40121403708231146,0.7945956987255688,2,5,low
2019-02-10,3680.06,0.0040516090298640325,0.568361604998827,0.4011878473683135,0.7947519661741441,2,6,low
2019-02-11,3631.05,-0.013407193747153196,0.589919174892808,0.40374990479145406,0.7947541040467301,2,0,low
2019-02-12,3631.46,0.00011290862262092172,0.5911831713440596,0.3884251124203276,0.7779046690899336,2,1,low
2019-02-13,3609.4,-0.006093217726158175,0.5633677051998293,0.3603927456321462,0.7764311548404064,2,2,low
2019-02-14,3590.56,-0.0052333743519313155,0.5673856531674869,0.3535255082038459,0.7760526964466274,2,3,low
2019-02-15,3602.47,0.0033115421134242594,0.12077822068801157,0.35167845437233886,0.7762353241647002,2,4,low
2019-02-16,3618.41,0.0044149815235669295,0.12758744717124376,0.3512137389285394,0.7761517703890923,2,5,low
2019-02-17,3667.58,0.013497341191241524,0.16641977336346223,0.3536029554070926,0.7246655644375077,2,6,low
2019-02-18,3898.6,0.0610854703085456,0.4471349492728794,0.40722507578781325,0.7215418158086754,2,0,low
2019-02-19,3907.79,0.002354482480497084,0.4443562985822751,0.38467786660031716,0.7199504625410919,2,1,low
2019-02-20,3969.74,0.0157286045601741,0.4222433721168452,0.3862416470487159,0.709426843829927,2,2,low
2019-02-21,3937.31,-0.00820285235134137,0.4307567534418984,0.38724588900836215,0.7091038712528014,2,3,low
2019-02-22,3962.0,0.006251199257121855,0.42717214369971124,0.38619028261983235,0.6689093182629962,2,4,low
2019-02-23,4117.76,0.03856037791205596,0.4529392676110337,0.40497075331325166,0.6689816380674168,2,5,low
2019-02-24,3743.56,-0.09527229584676795,0.9422445366192149,0.5345912697304849,0.6868274178290453,2,6,mid
2019-02-25,3827.92,0.02228454438909258,0.8317354948692395,0.5393670375161542,0.6883019918165448,2,0,mid
2019-02-26,3809.23,-0.004894505754567034,0.8307479660295006,0.539501575674915,0.6600294223688025,2,1,mid
2019-02-27,3818.07,0.0023179903657044075,0.8172529381018425,0.5238652051638502,0.6598440059414269,2,2,mid
2019-02-28,3813.69,-0.0011478349635986676,0.8174555178710966,0.5228441169623765,0.6485226265530336,2,3,mid
2019-03-01,3823.0,0.0024382303359971385,0.814848126211858,0.5216062494997113,0.6442215987651075,3,4,mid
2019-03-02,3819.93,-0.0008033568710194448,0.7318901048050079,0.5205095574187841,0.6441085042397319,3,5,mid
2019-03-03,3807.75,-0.003193634329779857,0.17488177412185074,0.5207560082658494,0.6291024646150029,3,6,mid
2019-03-04,3715.3,-0.024579034902947085,0.1785698245516053,0.5284615919826132,0.629976196109901,3,0,mid
2019-03-05,3857.73,0.03761949897608185,0.35054448747515504,0.5396605630706531,0.6274758060541322,3,1,mid
2019-03-06,3861.84,0.0010648262502562917,0.35055024794139666,0.5396833002281937,0.6100898223955584,3,2,mid
2019-03-07,3873.64,0.0030508796229149976,0.3498378184542075,0.5396697861104118,0.6067155001533325,3,3,mid
2019-03-08,3864.89,-0.002261412368743811,0.3513090766560358,0.5338120787813335,0.6067592110274276,3,4,mid
2019-03-09,3943.04,0.020018778312975473,0.3742272120962106,0.5360954377335314,0.6032146741789945,3,5,mid
2019-03-10,3916.82,-0.006671899312085172,0.37940216471818017,0.4759786042543286,0.5995910206493646,3,6,low
2019-03-11,3871.61,-0.01160965889101032,0.3279728395985438,0.4784365984192257,0.5992012599841688,3,0,low
2019-03-12,3882.73,0.0028680732654525684,0.1907104066151765,0.4783851249809687,0.5981577685933429,3,1,low
2019-03-13,3866.0,-0.004318133680231907,0.19439224786150872,0.47579522758773585,0.5916276828643903,3,2,low
2019-03-14,3877.12,0.0028722291904868377,0.1942344973266213,0.4757482641980107,0.5893244862912479,3,3,low
2019-03-15,3923.76,0.011957767776503729,0.21008421031466895,0.4759628730962727,0.589534528235649,3,4,low
2019-03-16,4005.98,0.020737866966801063,0.21383363211392445,0.47906779570026004,0.5906841392922888,3,5,mid
2019-03-17,3981.14,-0.006220034276640175,0.21270705916822744,0.48030443865928857,0.5674636080864519,3,6,mid
2019-03-18,3987.81,0.0016739975925546856,0.17866524434778494,0.4803217804028296,0.5619410947107021,3,0,mid
2019-03-19,4015.53,0.006927135632308982,0.1791939756556427,0.4791010534951791,0.5620608128150496,3,1,mid
2019-03-20,4043.04,0.006827540584871964,0.1619175737987357,0.43133658519320156,0.5244267602511166,3,2,low
2019-03-21,3980.64,-0.015554273864159942,0.22764672572424566,0.4352454924473729,0.5140207543188349,3,3,low
2019-03-22,3986.93,0.0015789007957782457,0.21701033900467298,0.43184676096876506,0.5108768575941727,3,4,low
2019-03-23,4006.01,0.004774222311483049,0.15663615261624692,0.431061384771483,0.5108605974339484,3,5,low
2019-03-24,3992.18,-0.003458285883080886,0.1511364317885883,0.4307829887518236,0.5093597986473818,3,6,low
2019-03-25,3936.12,-0.014141981082905222,0.18282648629505038,0.41054474780883915,0.4913050668854411,3,0,low
2019-03-26,3948.55,0.0031529563817779935,0.17358437257262216,0.23257470714143264,0.4910686459797889,3,1,low
2019-03-27,4038.05,0.022413479269574252,0.24556446748200986,0.23271818975501554,0.4787553838108081,3,2,low
2019-03-28,4027.81,-0.002539098249029031,0.21162139271508026,0.2320117153508912,0.45584200530825114,3,3,low
2019-03-29,4103.25,0.018556538697443437,0.2441280200715861,0.239217344125663,0.4503563061392924,3,4,low
2019-03-30,4106.97,0.0009061877159357366,0.24508208256885927,0.23894093443373055,0.44691840997964233,3,5,low
2019-03-31,4103.95,-0.0007356057874589337,0.2410981492212208,0.2392024976554074,0.4434775083072661,3,6,low
2019-04-01,4144.56,0.009846706404002677,0.18800600436557208,0.2403096850251956,0.44114875964875727,4,0,low
2019-04-02,4857.29,0.15868403825725028,1.1031086018980163,0.5936971839920779,0.5429180077624349,4,1,mid
2019-04-03,4932.6,0.015385563184368086,1.1070504322670618,0.5822529141526251,0.5407913490484705,4,2,mid
2019-04-04,4898.66,-0.006904534074751537,1.1149376378770455,0.5758144748261944,0.5411038265338353,4,3,mid
2019-04-05,5004.95,0.021465724378039223,1.1136417381680102,0.5771340155470497,0.5421179084721607,4,4,mid
2019-04-06,5043.89,0.007750187068761612,1.1044295597300264,0.5767936122495371,0.5314857252716416,4,5,mid
2019-04-07,5170.27,0.0247473017520111,1.0771854262875502,0.5779672227041182,0.5332166352447525,4,6,mid
2019-04-08,5236.9,0.01280480868531322,1.0735236704103481,0.576892894625952,0.533329797595085,4,0,mid
2019-04-09,5150.0,-0.016733005537734536,0.2889481485402526,0.5814829382350922,0.5348263123245751,4,1,mid
2019-04-10,5308.25,0.03026549940412126,0.32826233537529037,0.5810351130529803,0.49408772498742765,4,2,mid
2019-04-11,5017.37,-0.056356322044451276,0.5830075039058311,0.6258466129018293,0.5089920786795157,4,3,mid
2019-04-12,5048.01,0.006088214184202376,0.5643285246888823,0.6242049740538606,0.5087015810636931,4,4,mid
2019-04-13,5045.22,-0.0005528458325156903,0.5616658005129548,0.6247348453211818,0.5040774605020035,4,5,mid
2019-04-14,5131.3,0.016917777998497762,0.5432556484003332,0.6252918701929122,0.4988421470841687,4,6,mid
2019-04-15,5024.95,-0.0209435347386204,0.5454353307975157,0.6322600534421391,0.49896253927650286,4,0,mid
2019-04-16,5173.72,0.02917646191506107,0.5889839234147038,0.6346049534738141,0.50137556753371,4,1,mid
2019-04-17,5202.82,0.005608820722074794,0.5383106753776529,0.6342022728546725,0.5013554107809681,4,2,mid
2019-04-18,5258.44,0.010633618530898828,0.29632231229108835,0.6341914830333338,0.5011148264110956,4,3,mid
2019-04-19,5258.68,4.563987099926502e-05,0.30027247073504054,0.6349231467898466,0.5002260113910072,4,4,mid
2019-04-20,5291.73,0.006265179857047562,0.2954381553400285,0.628938563460976,0.4938950342791569,4,5,mid
2019-04-21,5256.14,-0.0067483074901227,0.2956314651713407,0.6309244749990299,0.4941529727611081,4,6,mid
2019-04-22,5357.14,0.01903333353473849,0.22838876049793064,0.6316220259238899,0.4947712976150704,4,0,mid
2019-04-23,5493.31,0.02510073764380317,0.20759186759007492,0.6319960491295673,0.4961040215450901,4,1,mid
2019-04-24,5415.0,-0.014358107778425548,0.2665680694260856,0.632103154482391,0.4976087085127356,4,2,mid
2019-04-25,5219.9,-0.03669463583002858,0.3993830666833256,0.6529743608524762,0.5044012771138638,4,3,mid
2019-04-26,5314.1,0.017885420753669168,0.4224709549419186,0.6520205237837052,0.5050704427603121,4,4,mid
2019-04-27,5295.69,-0.003470383198314882,0.42163583045848957,0.652238774461931,0.5050318582969145,4,5,mid
2019-04-28,5307.52,0.0022314006623675086,0.41772219371605895,0.6517522869314571,0.4991413526205054,4,6,mid
2019-04-29,5238.14,-0.013158209353620746,0.3992786498059998,0.655670534872623,0.49991746344475385,4,0,mid
2019-04-30,5320.81,0.015659073915910798,0.3626998491684412,0.6553806610454634,0.5000747414598145,4,1,mid
2019-05-01,5383.2,0.011657445489033837,0.3685405416915946,0.6554525020913299,0.499683720581319,5,2,mid
2019-05-02,5492.87,0.02016789470383966,0.23743558906360432,0.37436715212205995,0.5005811909044214,5,3,low
2019-05-03,5772.69,0.04968728879070665,0.38747721461843426,0.4052303355455579,0.5083816236215272,5,4,low
2019-05-04,5829.45,0.009784479902979898,0.36692407061256443,0.4031096176150109,0.5069800758272196,5,5,low
2019-05-05,5775.62,-0.009277046336878819,0.3970181952357257,0.40233327184451073,0.5078181989305233,5,6,low
2019-05-06,5747.79,-0.004830176850003307,0.3683382502539119,0.403553111030258,0.5082188234655917,5,0,low
2019-05-07,5846.34,0.017000391320493122,0.3689955513384333,0.3995103769758245,0.5061861498881959,5,1,low
2019-05-08,5987.29,0.02382306462995708,0.3757834647737247,0.40435249330666045,0.5071783795671981,5,2,low
2019-05-09,6209.18,0.03638995308503484,0.4058969865536884,0.4116928594678001,0.49207492380103446,5,3,low
2019-05-10,6373.33,0.02609325380435614,0.3184557475326746,0.4088751958736456,0.49367453972439956,5,4,low
2019-05-11,7076.22,0.10461777088363806,0.7211744011986053,0.4789455752512384,0.531979389224864,5,5,mid
2019-05-12,6967.31,-0.015510656289321858,0.7417236238360452,0.487838070467132,0.5323313506721002,5,6,mid
2019-05-13,7790.71,0.11170278768303202,0.8999029605613702,0.5994898824793339,0.5721479131725669,5,0,mid
2019-05-14,7947.56,0.019932965098399983,0.8948957165241493,0.5997362147782201,0.5718296011331928,5,1,mid
2019-05-15,8169.87,0.027588033554406362,0.8901669606082548,0.5873141906951945,0.5723530468971013,5,2,mid
2019-05-16,7866.59,-0.03782831931935867,1.0732970077788506,0.6145543039479598,0.5800146846477071,5,3,mid
2019-05-17,7355.26,-0.0672089740226804,1.3012933735554946,0.6763962102949019,0.599771895558325,5,4,high
2019-05-18,7257.45,-0.013387176062389585,1.1006078861932274,0.6819679883532271,0.6011816150088061,5,5,high
2019-05-19,8148.48,0.11580287932324414,1.3434754871856711,0.7726246694447726,0.6305344788443941,5,6,high
2019-05-20,7938.15,-0.026151156161620965,1.1391019653914936,0.7851966067282407,0.6342190927090029,5,0,high
2019-05-21,7904.87,-0.004201225391388315,1.1301588849491853,0.784419056327064,0.634476805581934,5,1,high
2019-05-22,7628.43,-0.03559696782527974,1.1258033512772507,0.8025934689422703,0.6396616159922593,5,2,high
2019-05-23,7851.51,0.028823812570901875,1.1277203838647425,0.8034756769932437,0.6411163549262926,5,3,high
2019-05-24,7964.87,0.014334751838624633,0.9769339284767521,0.7978847810136032,0.6381678815884773,5,4,high
2019-05-25,8025.41,0.007572136231027321,0.9561177395654888,0.7779716954379906,0.6029948127288363,5,5,high
2019-05-26,8614.43,0.07082594606926845,0.6815991040620321,0.8025379414544938,0.615351720589468,5,6,high
2019-05-27,8756.32,0.016337021238058805,0.6184312202357962,0.7994257262912057,0.6148691379177798,5,0,high
2019-05-28,8715.64,-0.00465661248181304,0.6192553510533243,0.8013602785744328,0.6153517740052182,5,1,high
2019-05-29,8645.68,-0.008059338653423379,0.5069716220525419,0.7991768884614178,0.615984170587211,5,2,high
2019-05-30,8269.54,-0.044480889469952975,0.6630471878867326,0.8272054260205228,0.6252406304025586,5,3,high
2019-05-31,8555.0,0.033937022588327315,0.6900590742187972,0.8298208334823839,0.627015765634157,5,4,high
2019-06-01,8544.07,-0.0012784322759841723,0.6950592240213199,0.8316530666727602,0.6268753827068445,6,5,high
2019-06-02,8725.98,0.02106730762970185,0.4874342352475455,0.8224508721826089,0.6235850137808403,6,6,high
2019-06-03,8115.82,-0.07248953939326212,0.7016504472784739,0.8758085005192324,0.6423553157216091,6,0,high
2019-06-04,7687.03,-0.05428075025237477,0.763751103222237,0.9025999561077119,0.6544547813300109,6,1,high
2019-06-05,7776.5,0.011571872450240297,0.7918408769360633,0.9011276160236821,0.6544342367386441,6,2,high
2019-06-06,7786.7,0.0013107846021940175,0.756875482042162,0.9012720793785275,0.6542497827342441,6,3,high
2019-06-07,7980.53,0.024587675191698313,0.7273503320751812,0.9014283798830124,0.6546647767356868,6,4,high
2019-06-08,7893.62,-0.010949987040574167,0.723695628514844,0.8988268787986882,0.6551100694197779,6,5,high
2019-06-09,7628.13,-0.03421210818775285,0.6821314010866649,0.9081144789064917,0.6594216537033085,6,6,high
2019-06-10,7982.75,0.04544023355758164,0.6526858456040603,0.8487404489320972,0.663745013210721,6,0,high
2019-06-11,7884.9,-0.012333425599224334,0.5027672526219854,0.8478922617187908,0.6645512555158472,6,1,high
2019-06-12,8127.64,0.030321060490252613,0.5377915616647724,0.7609979004746119,0.6659937640499365,6,2,high
2019-06-13,8218.54,0.011121979204145576,0.5369100990923354,0.7589165645747717,0.6659766751451506,6,3,high
2019-06-14,8650.0,0.05116674322298913,0.616185771281713,0.7735822918560884,0.6711226274912997,6,4,high
2019-06-15,8808.7,0.018180548524939135,0.5868028088367953,0.7619574908329616,0.6707186744776023,6,5,high
2019-06-16,8953.33,0.01628566065736619,0.4133243562822312,0.7184813286580665,0.6707253326373703,6,6,high
2019-06-17,9313.96,0.03948881981460599,0.3954119841835673,0.7236644715857052,0.673514974223399,6,0,high
2019-06-18,9081.55,-0.025269467050096903,0.4681508025976499,0.619777944213204,0.6770998115885863,6,1,mid
2019-06-19,9255.49,0.01897200608775837,0.4603101207621734,0.6124446721722754,0.6755349009416601,6,2,mid
2019-06-20,9517.12,0.027875393047798448,0.45973023615053377,0.6165080654911143,0.6763654633324491,6,3,mid
2019-06-21,10159.86,0.06535238050167885,0.5234349239716112,0.6307858363757279,0.6855083019339375,6,4,mid
2019-06-22,10729.5,0.05455229470657293,0.5671943379572899,0.6468584460976885,0.6906546022353991,6,5,mid
2019-06-23,10906.07,0.01632255773409784,0.5671473304700844,0.6470473903937725,0.6888316154565038,6,6,mid
2019-06-24,11056.59,0.013707115321817509,0.5664426488599547,0.647054719142955,0.6886460840138907,6,0,mid
2019-06-25,11820.86,0.06683913707811309,0.4532918351718812,0.64252403666612,0.6973062052547888,6,1,mid
2019-06-26,13093.8,0.10227306836243236,0.6147299133314248,0.7177826052030782,0.7199623198471263,6,2,high
2019-06-27,11329.99,-0.1446856433038797,1.5446162995749346,0.9041389803319232,0.7868360250663805,6,3,high
2019-06-28,12400.63,0.09029408534500767,1.5940534283518302,0.9452817193629462,0.8024374531893995,6,4,high
2019-06-29,11903.13,-0.04094588702949855,1.6472754162556158,0.9426991042380545,0.8091695682111706,6,5,high
2019-06-30,10854.1,-0.09225850195043675,1.8189404467278762,1.006578612834052,0.8358820967612728,6,6,high
2019-07-01,10624.93,-0.021339762238580806,1.8196794360199948,1.0113107269899813,0.7820589999377668,7,0,high
2019-07-02,10842.85,0.02030275003104169,1.735945342269839,1.0111829076220482,0.7822941287918916,7,1,high
2019-07-03,11940.0,0.09638823137993037,1.7126740567353245,1.0151577578073845,0.8012428349012434,7,2,high
2019-07-04,11145.67,-0.06884302628932176,1.4211588970216191,1.0284650547399858,0.8163933889002528,7,3,high
2019-07-05,10970.73,-0.015820264478960993,1.1877853393575908,1.033164690883676,0.8179075624127877,7,4,high
2019-07-06,11256.49,0.025714034006718397,1.2051552876828784,1.0336505999350976,0.8179879827351653,7,5,high
2019-07-07,11406.24,0.013215722867160122,0.9751676280547894,1.0327076070195236,0.8179969719433157,7,6,high
2019-07-08,12238.6,0.0704343173873746,1.0357130147091729,1.048926948503534,0.8257034868819038,7,0,high
2019-07-09,12543.41,0.024600536605696152,1.0362040922704636,1.034427627656951,0.8252011828850285,7,1,high
2019-07-10,12108.37,-0.03529847906198966,0.8758354233791587,1.0443626980114722,0.8193723691948882,7,2,high
2019-07-11,11342.89,-0.06530583308211108,0.8586338060049424,1.0769390258284726,0.8331924855863979,7,3,high
2019-07-12,11757.22,0.03587640404803792,0.8725480556810332,1.0782941246205011,0.8347087740658083,7,4,high
2019-07-13,11355.76,-0.03474241578184946,0.9140755669488658,1.0907240468340327,0.8392715432283214,7,5,high
2019-07-14,10174.18,-0.10987196578466428,1.2026631464516968,1.1582213036970028,0.8707259217929394,7,6,high
2019-07-15,10838.72,0.06327176945801062,1.171948725404987,1.1750359925283695,0.8768384078207251,7,0,high
2019-07-16,9439.59,-0.13821236084774272,1.3873060566818447,1.278542832345685,0.925099809958559,7,1,high
2019-07-17,9667.92,0.02390064107545857,1.4647950046977833,1.2739014154789965,0.9257215341169688,7,2,high
2019-07-18,10627.16,0.09459980018040591,1.6834335120918749,1.3105890696639493,0.942341050612925,7,3,high
2019-07-19,10504.29,-0.011629243117208204,1.640257958081402,1.3108998192490464,0.9431506025156837,7,4,high
2019-07-20,10740.23,0.022212758971963197,1.6523899110492783,1.3097619695762701,0.9431446994491384,7,5,high
2019-07-21,10589.45,-0.014138281645307917,1.421711349941108,1.292149625229704,0.9439100507677798,7,6,high
2019-07-22,10340.31,-0.023808373187613342,1.3441950789789572,1.2804201968701037,0.94532287696058,7,0,high
2019-07-23,9864.91,-0.0470658330182464,0.8842617506952792,1.288546689538594,0.9506373389035663,7,1,high
2019-07-24,9763.28,-0.010355606728880685,0.8773450218544732,1.2872718395066438,0.9471840266577213,7,2,high
2019-07-25,9879.87,0.011870944237088597,0.43420863958888906,1.263174055923435,0.9469768600612573,7,3,high
2019-07-26,9824.0,-0.0056709823736872155,0.4353262253980375,1.2013451506118265,0.9470859642508562,7,4,high
2019-07-27,9476.52,-0.03601121113896745,0.3757172391328977,1.103321009975126,0.9509767638811363,7,5,high
2019-07-28,9541.54,0.006837737743189617,0.41672794732056406,1.048741503428948,0.9501388667360502,7,6,high
2019-07-29,9507.64,-0.0035592120802121494,0.41600615473772246,1.042378104559414,0.9501808817997935,7,0,high
2019-07-30,9574.21,0.006977339206647077,0.3078037441119025,0.9973037193221126,0.9501224266388006,7,1,high
2019-07-31,10080.53,0.05153281549061189,0.49865713713716,1.0137807939683943,0.954078025976805,7,2,high
2019-08-01,10374.99,0.028792261634820068,0.5278481283337026,1.0165341954985023,0.9511445889485957,8,3,high
2019-08-02,10523.75,0.01423650540886091,0.5182983814456974,0.9555554862420036,0.9512496198330573,8,4,high
2019-08-03,10816.86,0.02747142030429288,0.3531440398305568,0.9323336947992245,0.951618629515691,8,5,high
2019-08-04,10929.23,0.010334823425408195,0.34672300164757885,0.9315634846252369,0.9513373167414229,8,6,high
2019-08-05,11828.8,0.07909638442126078,0.4955669068355034,0.9680934323887959,0.9621343843724722,8,0,high
2019-08-06,11481.69,-0.02978364322042723,0.6514716642293503,0.9732343073738047,0.9645335481425729,8,1,high
2019-08-07,11975.03,0.04207005591277644,0.6321675965022914,0.9522817380186306,0.9653052099087517,8,2,high
2019-08-08,11999.77,0.002063834424603167,0.6505861961637104,0.9479727500904477,0.9645990714138457,8,3,high
2019-08-09,11879.99,-0.010032010754347969,0.6879721442349612,0.9406956756339312,0.9444524533895459,8,4,high
2019-08-10,11309.31,-0.049229191873894615,0.8278306784615928,0.9283756324517738,0.9499911907493265,8,5,high
2019-08-11,11549.97,0.021056559252423654,0.8345554318060509,0.9225686139098411,0.9256117131378143,8,6,high
2019-08-12,11396.08,-0.013413402943790082,0.5842007136865806,0.9156051441338822,0.9257491045465641,8,0,high
2019-08-13,10892.71,-0.0451756784737919,0.6320201383037427,0.8426933096676248,0.929735720217724,8,1,high
2019-08-14,10050.37,-0.08048430839645633,0.665690732044574,0.8607186866813652,0.9413506857516208,8,2,high
2019-08-15,10293.93,0.023944951381933473,0.7350103068443693,0.7119453342642409,0.9314256578284875,8,3,high
2019-08-16,10331.54,0.0036469512389489824,0.7548220039164814,0.7079153467966214,0.9307729375976288,8,4,high
2019-08-17,10216.02,-0.01124427592696326,0.7139186013619488,0.6255364941278638,0.9028915675598653,8,5,mid
2019-08-18,10306.78,0.008844854667958873,0.68160932838062,0.6253641786853119,0.9010839682793617,8,6,mid
2019-08-19,10915.54,0.05738553087049292,0.8663440106408277,0.6529617507217799,0.9076050268640924,8,0,mid
2019-08-20,10760.51,-0.014304510600248031,0.8085064112400147,0.653009036998733,0.9048438868827221,8,1,mid
2019-08-21,10142.57,-0.059141533653800774,0.6877282654645968,0.6806326599009809,0.9121869180634197,8,2,high
2019-08-22,10099.88,-0.004217875137602572,0.6608708202116458,0.6599453002975932,0.9119936614162096,8,3,mid
2019-08-23,10389.55,0.02827695070883776,0.6981816608063408,0.6654717275352509,0.9134050787195046,8,4,mid
2019-08-24,10134.35,-0.024869849638528244,0.7191000021610133,0.6709798860861205,0.9044928635779801,8,5,high
2019-08-25,10142.69,0.0008226053181620605,0.7146386841247268,0.6705680389061608,0.9040101302803645,8,6,high
2019-08-26,10372.25,0.022380721764139175,0.5660710360448711,0.6607944846273474,0.9048779758112386,8,0,mid
2019-08-27,10185.05,-0.01821301189423777,0.5697078345853571,0.6647338189851025,0.9055686058348138,8,1,mid
2019-08-28,9721.0,-0.046632465007954045,0.5046447313041588,0.6860480109809306,0.9060300176532681,8,2,high
2019-08-29,9498.44,-0.023160919242777127,0.5187684819417068,0.6906380227180768,0.9050192951656685,8,3,high
2019-08-30,9584.54,0.009023809096191356,0.4490724098590386,0.6659879295630535,0.9051431465746173,8,4,mid
2019-08-31,9587.47,0.00030565392181722907,0.440258581941877,0.6569328445006724,0.9042466931538273,8,5,mid
2019-09-01,9724.98,0.014240795332961893,0.4663650649712752,0.6569342310546373,0.8921079006100111,9,6,mid
2019-09-02,10340.0,0.06132203613315776,0.6565581070279064,0.6864069112456994,0.8925693888375454,9,0,high
2019-09-03,10615.28,0.026274603494359547,0.6618867544349549,0.6920950095881074,0.8936190710661243,9,1,high
2019-09-04,10567.02,-0.0045566424327666815,0.5112995248029105,0.6289140013286041,0.8937549908046332,9,2,mid
2019-09-05,10564.49,-0.00023945283721694762,0.4370195634218694,0.6219315448157031,0.89273826760381,9,3,mid
2019-09-06,10298.73,-0.025477790642132393,0.5281696175970368,0.6050285895408805,0.8941553282379523,9,4,mid
2019-09-07,10455.88,0.015143912929420363,0.5219771623690703,0.6086672343113232,0.8912613032700852,9,5,mid
2019-09-08,10381.18,-0.007169948161160914,0.5399387212488719,0.6084270289730999,0.8873980083660008,9,6,mid
